set "explode depth" to 4
output [highest 3 of 5d[explode d10]]

\\\ Result \\\

"output 1",24.512299471484802,8.1616834603364,3,150
#,%
3,0.001
4,0.005
5,0.015
6,0.041
7,0.09
8,0.17
9,0.301
10,0.495
11,0.765
12,1.136
13,1.6155
14,2.1825
15,2.851
16,3.566
17,4.3085
18,5.0135
19,5.65
20,6.093
21,6.3385
22,6.285
23,5.98265
24,5.42515
25,4.7461
26,3.9626
27,3.33085
28,2.92735
29,3.0509
30,2.9304
31,2.77375
32,2.5517
33,2.27758951
34,1.95945305
35,1.62747515
36,1.30495491
37,1.0397569
38,0.8704357
39,0.86254051
40,0.78938595
41,0.71574665
42,0.63466886
43,0.548717455
44,0.460231525
45,0.37427581
46,0.29568706
47,0.232265185
48,0.191349335
49,0.1834793
50,0.16333713
51,0.144249385
52,0.12489315
53,0.1056913765
54,0.0870555215
55,0.069730121
56,0.054471166
57,0.0423977185
58,0.0346151635
59,0.032607289
60,0.028613804
61,0.0249319875
62,0.021340877
63,0.0178801903451
64,0.0146137743305
65,0.0116202552515
66,0.0090123929991
67,0.006915750669
68,0.005492000257
69,0.0049136421551
70,0.0042802559595
71,0.0036664838665
72,0.0030883474886
73,0.00254894604955
74,0.00205466446025
75,0.0016141488881
76,0.0012379134006
77,0.00093873482685
78,0.00073125688835
79,0.000632387573
80,0.0005471977613
81,0.00046249401885
82,0.0003845285765
83,0.000313307341765
84,0.000249387569215
85,0.00019346778021
86,0.00014642184066
87,0.000109265683185
88,0.000083190283635
89,0.00006952798789
90,0.00006013768104
91,0.000050408274875
92,0.000041578903575
93,0.000033608285288
94,0.0000265342657758
95,0.0000204058475725
96,0.000015282791234
97,0.0000112360142382
98,0.00000834719183507
99,0.00000670915649655
100,0.00000582868816659
101,0.00000485626884616
102,0.00000398378616638
103,0.00000320235173079
104,0.0000025136955183
105,0.00000192013880418
106,0.00000142463346051
107,0.00000103072258577
108,7.42579995184e-7
109,5.6497066043e-7
110,4.73320229913e-7
111,3.93161898189e-7
112,3.19587929646e-7
113,2.54209554512e-7
114,1.97092273397e-7
115,1.48302347699e-7
116,1.07906449702e-7
117,7.5972112474e-8
118,5.25672299606e-8
119,3.77605069189e-8
120,3.06211589501e-8
121,2.55246404855e-8
122,2.07273024774e-8
123,1.64646656886e-8
124,1.27374126479e-8
125,9.54620650195e-9
126,6.89173100409e-9
127,4.77465051853e-9
128,3.19565001328e-9
129,2.15539507514e-9
130,1.6545718917e-9
131,1.39386726186e-9
132,1.13416249703e-9
133,9.02401209278e-10
134,6.98589378202e-10
135,5.22732969007e-10
136,3.74837962495e-10
137,2.54910320067e-10
138,1.62956028725e-10
139,9.89810510723e-11
140,6.29913703091e-11
141,5.49929552377e-11
142,4.49947901589e-11
143,3.59962701018e-11
144,2.79974450614e-11
145,2.09983400345e-11
146,1.49990000176e-11
147,9.99945500781e-12
148,5.99975000275e-12
149,2.9999100007e-12
150,9.9998500006e-13
